scenario,worker_concurrency,repetition,name,queue,status,duration_ms
hr-500,8,1,hr.score_candidate,heavy,succeeded,8352
hr-500,8,1,hr.score_candidate,heavy,succeeded,10463
hr-500,8,1,hr.score_candidate,heavy,succeeded,9955
hr-500,8,1,hr.score_candidate,heavy,succeeded,9190
hr-500,8,1,hr.score_candidate,heavy,succeeded,10933
hr-500,8,1,hr.score_candidate,heavy,succeeded,15390
hr-500,8,1,hr.score_candidate,heavy,succeeded,13598
hr-500,8,1,hr.score_candidate,heavy,succeeded,13543
hr-500,8,1,hr.score_candidate,heavy,succeeded,10693
hr-500,8,1,hr.score_candidate,heavy,succeeded,11632
hr-500,8,1,hr.score_candidate,heavy,succeeded,10367
hr-500,8,1,hr.score_candidate,heavy,succeeded,13266
hr-500,8,1,hr.score_candidate,heavy,succeeded,10641
hr-500,8,1,hr.score_candidate,heavy,succeeded,28192
hr-500,8,1,hr.score_candidate,heavy,succeeded,32389
hr-500,8,1,hr.score_candidate,heavy,succeeded,27050
hr-500,8,1,hr.score_candidate,heavy,succeeded,26916
hr-500,8,1,hr.score_candidate,heavy,succeeded,27369
hr-500,8,1,hr.score_candidate,heavy,succeeded,26516
hr-500,8,1,hr.score_candidate,heavy,succeeded,32642
hr-500,8,1,hr.score_candidate,heavy,succeeded,33941
hr-500,8,1,hr.score_candidate,heavy,succeeded,14318
hr-500,8,1,hr.score_candidate,heavy,succeeded,14068
hr-500,8,1,hr.score_candidate,heavy,succeeded,15002
hr-500,8,1,hr.score_candidate,heavy,succeeded,15048
hr-500,8,1,hr.score_candidate,heavy,succeeded,12145
hr-500,8,1,hr.score_candidate,heavy,succeeded,13647
hr-500,8,1,hr.score_candidate,heavy,succeeded,12623
hr-500,8,1,hr.score_candidate,heavy,succeeded,15161
hr-500,8,1,hr.score_candidate,heavy,succeeded,11299
hr-500,8,1,hr.score_candidate,heavy,succeeded,11874
hr-500,8,1,hr.score_candidate,heavy,succeeded,11223
hr-500,8,1,hr.score_candidate,heavy,succeeded,14472
hr-500,8,1,hr.score_candidate,heavy,succeeded,12166
hr-500,8,1,hr.score_candidate,heavy,succeeded,11101
hr-500,8,1,hr.score_candidate,heavy,succeeded,11314
hr-500,8,1,hr.score_candidate,heavy,succeeded,12929
hr-500,8,1,hr.score_candidate,heavy,succeeded,11248
hr-500,8,1,hr.score_candidate,heavy,succeeded,11148
hr-500,8,1,hr.score_candidate,heavy,succeeded,11213
hr-500,8,1,hr.score_candidate,heavy,succeeded,12533
hr-500,8,1,hr.score_candidate,heavy,succeeded,13380
hr-500,8,1,hr.score_candidate,heavy,succeeded,9561
hr-500,8,1,hr.score_candidate,heavy,succeeded,9018
hr-500,8,1,hr.score_candidate,heavy,succeeded,24060
hr-500,8,1,hr.score_candidate,heavy,succeeded,22846
hr-500,8,1,hr.score_candidate,heavy,succeeded,23138
hr-500,8,1,hr.score_candidate,heavy,succeeded,22784
hr-500,8,1,hr.score_candidate,heavy,succeeded,29363
hr-500,8,1,hr.score_candidate,heavy,succeeded,26121
hr-500,8,1,hr.score_candidate,heavy,succeeded,28394
hr-500,8,1,hr.score_candidate,heavy,succeeded,21251
hr-500,8,1,hr.score_candidate,heavy,succeeded,11622
hr-500,8,1,hr.score_candidate,heavy,succeeded,12749
hr-500,8,1,hr.score_candidate,heavy,succeeded,14904
hr-500,8,1,hr.score_candidate,heavy,succeeded,11372
hr-500,8,1,hr.score_candidate,heavy,succeeded,11324
hr-500,8,1,hr.score_candidate,heavy,succeeded,10570
hr-500,8,1,hr.score_candidate,heavy,succeeded,11032
hr-500,8,1,hr.score_candidate,heavy,succeeded,8454
hr-500,8,1,hr.score_candidate,heavy,succeeded,12137
hr-500,8,1,hr.score_candidate,heavy,succeeded,6631
hr-500,8,1,hr.score_candidate,heavy,succeeded,13134
hr-500,8,1,hr.score_candidate,heavy,succeeded,11763
hr-500,8,1,hr.score_candidate,heavy,succeeded,9618
hr-500,8,1,hr.score_candidate,heavy,succeeded,10376
hr-500,8,1,hr.score_candidate,heavy,succeeded,9702
hr-500,8,1,hr.score_candidate,heavy,succeeded,8474
hr-500,8,1,hr.score_candidate,heavy,succeeded,11623
hr-500,8,1,hr.score_candidate,heavy,succeeded,12064
hr-500,8,1,hr.score_candidate,heavy,succeeded,11147
hr-500,8,1,hr.score_candidate,heavy,succeeded,10764
hr-500,8,1,hr.score_candidate,heavy,succeeded,11694
hr-500,8,1,hr.score_candidate,heavy,succeeded,33670
hr-500,8,1,hr.score_candidate,heavy,succeeded,9123
hr-500,8,1,hr.score_candidate,heavy,succeeded,11889
hr-500,8,1,hr.score_candidate,heavy,succeeded,29559
hr-500,8,1,hr.score_candidate,heavy,succeeded,31742
hr-500,8,1,hr.score_candidate,heavy,succeeded,31095
hr-500,8,1,hr.score_candidate,heavy,succeeded,29543
hr-500,8,1,hr.score_candidate,heavy,succeeded,28061
hr-500,8,1,hr.score_candidate,heavy,succeeded,27641
hr-500,8,1,hr.score_candidate,heavy,succeeded,27775
hr-500,8,1,hr.score_candidate,heavy,succeeded,14613
hr-500,8,1,hr.score_candidate,heavy,succeeded,11633
hr-500,8,1,hr.score_candidate,heavy,succeeded,10476
hr-500,8,1,hr.score_candidate,heavy,succeeded,9294
hr-500,8,1,hr.score_candidate,heavy,succeeded,13373
hr-500,8,1,hr.score_candidate,heavy,succeeded,10592
hr-500,8,1,hr.score_candidate,heavy,succeeded,9323
hr-500,8,1,hr.score_candidate,heavy,succeeded,17011
hr-500,8,1,hr.score_candidate,heavy,succeeded,11966
hr-500,8,1,hr.score_candidate,heavy,succeeded,10525
hr-500,8,1,hr.score_candidate,heavy,succeeded,14657
hr-500,8,1,hr.score_candidate,heavy,succeeded,14420
hr-500,8,1,hr.score_candidate,heavy,succeeded,8725
hr-500,8,1,hr.score_candidate,heavy,succeeded,13274
hr-500,8,1,hr.score_candidate,heavy,succeeded,11220
hr-500,8,1,hr.score_candidate,heavy,succeeded,14704
hr-500,8,1,hr.score_candidate,heavy,succeeded,10168
hr-500,8,1,hr.score_candidate,heavy,succeeded,10465
hr-500,8,1,hr.score_candidate,heavy,succeeded,9390
hr-500,8,1,hr.score_candidate,heavy,succeeded,30915
hr-500,8,1,hr.score_candidate,heavy,succeeded,9661
hr-500,8,1,hr.score_candidate,heavy,succeeded,31506
hr-500,8,1,hr.score_candidate,heavy,succeeded,29626
hr-500,8,1,hr.score_candidate,heavy,succeeded,27407
hr-500,8,1,hr.score_candidate,heavy,succeeded,25393
hr-500,8,1,hr.score_candidate,heavy,succeeded,26111
hr-500,8,1,hr.score_candidate,heavy,succeeded,33587
hr-500,8,1,hr.score_candidate,heavy,succeeded,23047
hr-500,8,1,hr.score_candidate,heavy,succeeded,10383
hr-500,8,1,hr.score_candidate,heavy,succeeded,9573
hr-500,8,1,hr.score_candidate,heavy,succeeded,13171
hr-500,8,1,hr.score_candidate,heavy,succeeded,11760
hr-500,8,1,hr.score_candidate,heavy,succeeded,11506
hr-500,8,1,hr.score_candidate,heavy,succeeded,13792
hr-500,8,1,hr.score_candidate,heavy,succeeded,11820
hr-500,8,1,hr.score_candidate,heavy,succeeded,20170
hr-500,8,1,hr.score_candidate,heavy,succeeded,17753
hr-500,8,1,hr.score_candidate,heavy,succeeded,13359
hr-500,8,1,hr.score_candidate,heavy,succeeded,10291
hr-500,8,1,hr.score_candidate,heavy,succeeded,11116
hr-500,8,1,hr.score_candidate,heavy,succeeded,12577
hr-500,8,1,hr.score_candidate,heavy,succeeded,10797
hr-500,8,1,hr.score_candidate,heavy,succeeded,9883
hr-500,8,1,hr.score_candidate,heavy,succeeded,11235
hr-500,8,1,hr.score_candidate,heavy,succeeded,9138
hr-500,8,1,hr.score_candidate,heavy,succeeded,12790
hr-500,8,1,hr.score_candidate,heavy,succeeded,12229
hr-500,8,1,hr.score_candidate,heavy,succeeded,12747
hr-500,8,1,hr.score_candidate,heavy,succeeded,12455
hr-500,8,1,hr.score_candidate,heavy,succeeded,9478
hr-500,8,1,hr.score_candidate,heavy,succeeded,9622
hr-500,8,1,hr.score_candidate,heavy,succeeded,26174
hr-500,8,1,hr.score_candidate,heavy,succeeded,24986
hr-500,8,1,hr.score_candidate,heavy,succeeded,21876
hr-500,8,1,hr.score_candidate,heavy,succeeded,21020
hr-500,8,1,hr.score_candidate,heavy,succeeded,26745
hr-500,8,1,hr.score_candidate,heavy,succeeded,26124
hr-500,8,1,hr.score_candidate,heavy,succeeded,26199
hr-500,8,1,hr.score_candidate,heavy,succeeded,27189
hr-500,8,1,hr.score_candidate,heavy,succeeded,12046
hr-500,8,1,hr.score_candidate,heavy,succeeded,12149
hr-500,8,1,hr.score_candidate,heavy,succeeded,11778
hr-500,8,1,hr.score_candidate,heavy,succeeded,10470
hr-500,8,1,hr.score_candidate,heavy,succeeded,9110
hr-500,8,1,hr.score_candidate,heavy,succeeded,9784
hr-500,8,1,hr.score_candidate,heavy,succeeded,10322
hr-500,8,1,hr.score_candidate,heavy,succeeded,11946
hr-500,8,1,hr.score_candidate,heavy,succeeded,7976
hr-500,8,1,hr.score_candidate,heavy,succeeded,7961
hr-500,8,1,hr.score_candidate,heavy,succeeded,8003
hr-500,8,1,hr.score_candidate,heavy,succeeded,9696
hr-500,8,1,hr.score_candidate,heavy,succeeded,7783
hr-500,8,1,hr.score_candidate,heavy,succeeded,9321
hr-500,8,1,hr.score_candidate,heavy,succeeded,10642
hr-500,8,1,hr.score_candidate,heavy,succeeded,7154
hr-500,8,1,hr.score_candidate,heavy,succeeded,10731
hr-500,8,1,hr.score_candidate,heavy,succeeded,10097
hr-500,8,1,hr.score_candidate,heavy,succeeded,9015
hr-500,8,1,hr.score_candidate,heavy,succeeded,10674
hr-500,8,1,hr.score_candidate,heavy,succeeded,7705
hr-500,8,1,hr.score_candidate,heavy,succeeded,35333
hr-500,8,1,hr.score_candidate,heavy,succeeded,33939
hr-500,8,1,hr.score_candidate,heavy,succeeded,33679
hr-500,8,1,hr.score_candidate,heavy,succeeded,30430
hr-500,8,1,hr.score_candidate,heavy,succeeded,30129
hr-500,8,1,hr.score_candidate,heavy,succeeded,30112
hr-500,8,1,hr.score_candidate,heavy,succeeded,34902
hr-500,8,1,hr.score_candidate,heavy,succeeded,32107
hr-500,8,1,hr.score_candidate,heavy,succeeded,9387
hr-500,8,1,hr.score_candidate,heavy,succeeded,17229
hr-500,8,1,hr.score_candidate,heavy,succeeded,10381
hr-500,8,1,hr.score_candidate,heavy,succeeded,9016
hr-500,8,1,hr.score_candidate,heavy,succeeded,11564
hr-500,8,1,hr.score_candidate,heavy,succeeded,12721
hr-500,8,1,hr.score_candidate,heavy,succeeded,11713
hr-500,8,1,hr.score_candidate,heavy,succeeded,9040
hr-500,8,1,hr.score_candidate,heavy,succeeded,9938
hr-500,8,1,hr.score_candidate,heavy,succeeded,12543
hr-500,8,1,hr.score_candidate,heavy,succeeded,9853
hr-500,8,1,hr.score_candidate,heavy,succeeded,10254
hr-500,8,1,hr.score_candidate,heavy,succeeded,9182
hr-500,8,1,hr.score_candidate,heavy,succeeded,9520
hr-500,8,1,hr.score_candidate,heavy,succeeded,11218
hr-500,8,1,hr.score_candidate,heavy,succeeded,12041
hr-500,8,1,hr.score_candidate,heavy,succeeded,9556
hr-500,8,1,hr.score_candidate,heavy,succeeded,9121
hr-500,8,1,hr.score_candidate,heavy,succeeded,10363
hr-500,8,1,hr.score_candidate,heavy,succeeded,10335
hr-500,8,1,hr.score_candidate,heavy,succeeded,9442
hr-500,8,1,hr.score_candidate,heavy,succeeded,8511
hr-500,8,1,hr.score_candidate,heavy,succeeded,10233
hr-500,8,1,hr.score_candidate,heavy,succeeded,31604
hr-500,8,1,hr.score_candidate,heavy,succeeded,31007
hr-500,8,1,hr.score_candidate,heavy,succeeded,31141
hr-500,8,1,hr.score_candidate,heavy,succeeded,28737
hr-500,8,1,hr.score_candidate,heavy,succeeded,32656
hr-500,8,1,hr.score_candidate,heavy,succeeded,31788
hr-500,8,1,hr.score_candidate,heavy,succeeded,32343
hr-500,8,1,hr.score_candidate,heavy,succeeded,28632
hr-500,8,1,hr.score_candidate,heavy,succeeded,12722
hr-500,8,1,hr.score_candidate,heavy,succeeded,12111
hr-500,8,1,hr.score_candidate,heavy,succeeded,14423
hr-500,8,1,hr.score_candidate,heavy,succeeded,9319
hr-500,8,1,hr.score_candidate,heavy,succeeded,11045
hr-500,8,1,hr.score_candidate,heavy,succeeded,14180
hr-500,8,1,hr.score_candidate,heavy,succeeded,9771
hr-500,8,1,hr.score_candidate,heavy,succeeded,9911
hr-500,8,1,hr.score_candidate,heavy,succeeded,13441
hr-500,8,1,hr.score_candidate,heavy,succeeded,11992
hr-500,8,1,hr.score_candidate,heavy,succeeded,10445
hr-500,8,1,hr.score_candidate,heavy,succeeded,11214
hr-500,8,1,hr.score_candidate,heavy,succeeded,10099
hr-500,8,1,hr.score_candidate,heavy,succeeded,8515
hr-500,8,1,hr.score_candidate,heavy,succeeded,14273
hr-500,8,1,hr.score_candidate,heavy,succeeded,11602
hr-500,8,1,hr.score_candidate,heavy,succeeded,9365
hr-500,8,1,hr.score_candidate,heavy,succeeded,11463
hr-500,8,1,hr.score_candidate,heavy,succeeded,9827
hr-500,8,1,hr.score_candidate,heavy,succeeded,35483
hr-500,8,1,hr.score_candidate,heavy,succeeded,11732
hr-500,8,1,hr.score_candidate,heavy,succeeded,11413
hr-500,8,1,hr.score_candidate,heavy,succeeded,29778
hr-500,8,1,hr.score_candidate,heavy,succeeded,28621
hr-500,8,1,hr.score_candidate,heavy,succeeded,26810
hr-500,8,1,hr.score_candidate,heavy,succeeded,27114
hr-500,8,1,hr.score_candidate,heavy,succeeded,24984
hr-500,8,1,hr.score_candidate,heavy,succeeded,26758
hr-500,8,1,hr.score_candidate,heavy,succeeded,34002
hr-500,8,1,hr.score_candidate,heavy,succeeded,11589
hr-500,8,1,hr.score_candidate,heavy,succeeded,9632
hr-500,8,1,hr.score_candidate,heavy,succeeded,10260
hr-500,8,1,hr.score_candidate,heavy,succeeded,9135
hr-500,8,1,hr.score_candidate,heavy,succeeded,12096
hr-500,8,1,hr.score_candidate,heavy,succeeded,10523
hr-500,8,1,hr.score_candidate,heavy,succeeded,11112
hr-500,8,1,hr.score_candidate,heavy,succeeded,8928
hr-500,8,1,hr.score_candidate,heavy,succeeded,10003
hr-500,8,1,hr.score_candidate,heavy,succeeded,7791
hr-500,8,1,hr.score_candidate,heavy,succeeded,9921
hr-500,8,1,hr.score_candidate,heavy,succeeded,14920
hr-500,8,1,hr.score_candidate,heavy,succeeded,10579
hr-500,8,1,hr.score_candidate,heavy,succeeded,9199
hr-500,8,1,hr.score_candidate,heavy,succeeded,9708
hr-500,8,1,hr.score_candidate,heavy,succeeded,9429
hr-500,8,1,hr.score_candidate,heavy,succeeded,8781
hr-500,8,1,hr.score_candidate,heavy,succeeded,9472
hr-500,8,1,hr.score_candidate,heavy,succeeded,11226
hr-500,8,1,hr.score_candidate,heavy,succeeded,9974
hr-500,8,1,hr.score_candidate,heavy,succeeded,9070
hr-500,8,1,hr.score_candidate,heavy,succeeded,11033
hr-500,8,1,hr.score_candidate,heavy,succeeded,35334
hr-500,8,1,hr.score_candidate,heavy,succeeded,7619
hr-500,8,1,hr.score_candidate,heavy,succeeded,34976
hr-500,8,1,hr.score_candidate,heavy,succeeded,34377
hr-500,8,1,hr.score_candidate,heavy,succeeded,32911
hr-500,8,1,hr.score_candidate,heavy,succeeded,35964
hr-500,8,1,hr.score_candidate,heavy,succeeded,32956
hr-500,8,1,hr.score_candidate,heavy,succeeded,31190
hr-500,8,1,hr.score_candidate,heavy,succeeded,30334
hr-500,8,1,hr.score_candidate,heavy,succeeded,10945
hr-500,8,1,hr.score_candidate,heavy,succeeded,10221
hr-500,8,1,hr.score_candidate,heavy,succeeded,9891
hr-500,8,1,hr.score_candidate,heavy,succeeded,10688
hr-500,8,1,hr.score_candidate,heavy,succeeded,14221
hr-500,8,1,hr.score_candidate,heavy,succeeded,9963
hr-500,8,1,hr.score_candidate,heavy,succeeded,11423
hr-500,8,1,hr.score_candidate,heavy,succeeded,14804
hr-500,8,1,hr.score_candidate,heavy,succeeded,12798
hr-500,8,1,hr.score_candidate,heavy,succeeded,15847
hr-500,8,1,hr.score_candidate,heavy,succeeded,10444
hr-500,8,1,hr.score_candidate,heavy,succeeded,9833
hr-500,8,1,hr.score_candidate,heavy,succeeded,14894
hr-500,8,1,hr.score_candidate,heavy,succeeded,10669
hr-500,8,1,hr.score_candidate,heavy,succeeded,9658
hr-500,8,1,hr.score_candidate,heavy,succeeded,9550
hr-500,8,1,hr.score_candidate,heavy,succeeded,12879
hr-500,8,1,hr.score_candidate,heavy,succeeded,10283
hr-500,8,1,hr.score_candidate,heavy,succeeded,10764
hr-500,8,1,hr.score_candidate,heavy,succeeded,10994
hr-500,8,1,hr.score_candidate,heavy,succeeded,9505
hr-500,8,1,hr.score_candidate,heavy,succeeded,10491
hr-500,8,1,hr.score_candidate,heavy,succeeded,30044
hr-500,8,1,hr.score_candidate,heavy,succeeded,28523
hr-500,8,1,hr.score_candidate,heavy,succeeded,25932
hr-500,8,1,hr.score_candidate,heavy,succeeded,24126
hr-500,8,1,hr.score_candidate,heavy,succeeded,29921
hr-500,8,1,hr.score_candidate,heavy,succeeded,26808
hr-500,8,1,hr.score_candidate,heavy,succeeded,24865
hr-500,8,1,hr.score_candidate,heavy,succeeded,24233
hr-500,8,1,hr.score_candidate,heavy,succeeded,7624
hr-500,8,1,hr.score_candidate,heavy,succeeded,8635
hr-500,8,1,hr.score_candidate,heavy,succeeded,13960
hr-500,8,1,hr.score_candidate,heavy,succeeded,9546
hr-500,8,1,hr.score_candidate,heavy,succeeded,13223
hr-500,8,1,hr.score_candidate,heavy,succeeded,9555
hr-500,8,1,hr.score_candidate,heavy,succeeded,9353
hr-500,8,1,hr.score_candidate,heavy,succeeded,9129
hr-500,8,1,hr.score_candidate,heavy,succeeded,12729
hr-500,8,1,hr.score_candidate,heavy,succeeded,10699
hr-500,8,1,hr.score_candidate,heavy,succeeded,10022
hr-500,8,1,hr.score_candidate,heavy,succeeded,15550
hr-500,8,1,hr.score_candidate,heavy,succeeded,7886
hr-500,8,1,hr.score_candidate,heavy,succeeded,15959
hr-500,8,1,hr.score_candidate,heavy,succeeded,12611
hr-500,8,1,hr.score_candidate,heavy,succeeded,8942
hr-500,8,1,hr.score_candidate,heavy,succeeded,8558
hr-500,8,1,hr.score_candidate,heavy,succeeded,8633
hr-500,8,1,hr.score_candidate,heavy,succeeded,9776
hr-500,8,1,hr.score_candidate,heavy,succeeded,8179
hr-500,8,1,hr.score_candidate,heavy,succeeded,9705
hr-500,8,1,hr.score_candidate,heavy,succeeded,30865
hr-500,8,1,hr.score_candidate,heavy,succeeded,32325
hr-500,8,1,hr.score_candidate,heavy,succeeded,30471
hr-500,8,1,hr.score_candidate,heavy,succeeded,30856
hr-500,8,1,hr.score_candidate,heavy,succeeded,29294
hr-500,8,1,hr.score_candidate,heavy,succeeded,31326
hr-500,8,1,hr.score_candidate,heavy,succeeded,33014
hr-500,8,1,hr.score_candidate,heavy,succeeded,30002
hr-500,8,1,hr.score_candidate,heavy,succeeded,11049
hr-500,8,1,hr.score_candidate,heavy,succeeded,10199
hr-500,8,1,hr.score_candidate,heavy,succeeded,10155
hr-500,8,1,hr.score_candidate,heavy,succeeded,11055
hr-500,8,1,hr.score_candidate,heavy,succeeded,8749
hr-500,8,1,hr.score_candidate,heavy,succeeded,7775
hr-500,8,1,hr.score_candidate,heavy,succeeded,10573
hr-500,8,1,hr.score_candidate,heavy,succeeded,11788
hr-500,8,1,hr.score_candidate,heavy,succeeded,8578
hr-500,8,1,hr.score_candidate,heavy,succeeded,9616
hr-500,8,1,hr.score_candidate,heavy,succeeded,8573
hr-500,8,1,hr.score_candidate,heavy,succeeded,10309
hr-500,8,1,hr.score_candidate,heavy,succeeded,14787
hr-500,8,1,hr.score_candidate,heavy,succeeded,8445
hr-500,8,1,hr.score_candidate,heavy,succeeded,9340
hr-500,8,1,hr.score_candidate,heavy,succeeded,8295
hr-500,8,1,hr.score_candidate,heavy,succeeded,11183
hr-500,8,1,hr.score_candidate,heavy,succeeded,10685
hr-500,8,1,hr.score_candidate,heavy,succeeded,8213
hr-500,8,1,hr.score_candidate,heavy,succeeded,8363
hr-500,8,1,hr.score_candidate,heavy,succeeded,10338
hr-500,8,1,hr.score_candidate,heavy,succeeded,8561
hr-500,8,1,hr.score_candidate,heavy,succeeded,36851
hr-500,8,1,hr.score_candidate,heavy,succeeded,36026
hr-500,8,1,hr.score_candidate,heavy,succeeded,33675
hr-500,8,1,hr.score_candidate,heavy,succeeded,33238
hr-500,8,1,hr.score_candidate,heavy,succeeded,32907
hr-500,8,1,hr.score_candidate,heavy,succeeded,31804
hr-500,8,1,hr.score_candidate,heavy,succeeded,33815
hr-500,8,1,hr.score_candidate,heavy,succeeded,32478
hr-500,8,1,hr.score_candidate,heavy,succeeded,10629
hr-500,8,1,hr.score_candidate,heavy,succeeded,8149
hr-500,8,1,hr.score_candidate,heavy,succeeded,8499
hr-500,8,1,hr.score_candidate,heavy,succeeded,11194
hr-500,8,1,hr.score_candidate,heavy,succeeded,10177
hr-500,8,1,hr.score_candidate,heavy,succeeded,9979
hr-500,8,1,hr.score_candidate,heavy,succeeded,8072
hr-500,8,1,hr.score_candidate,heavy,succeeded,8311
hr-500,8,1,hr.score_candidate,heavy,succeeded,7096
hr-500,8,1,hr.score_candidate,heavy,succeeded,10746
hr-500,8,1,hr.score_candidate,heavy,succeeded,9426
hr-500,8,1,hr.score_candidate,heavy,succeeded,8903
hr-500,8,1,hr.score_candidate,heavy,succeeded,9385
hr-500,8,1,hr.score_candidate,heavy,succeeded,8039
hr-500,8,1,hr.score_candidate,heavy,succeeded,11206
hr-500,8,1,hr.rank_run,light,succeeded,230
